id|creationDate|locationIP|browserUsed|content|length|creator|place|replyOfPost|replyOfComment
103079220592|2012-03-20T11:13:40.392+0000|31.3.69.199|Internet Explorer|LOL|3|2199023255625|107||103079220591
103079220593|2012-03-20T17:46:01.183+0000|83.164.126.118|Chrome|cool|4|7696581394434|3|103079220543|
103079220594|2012-03-20T08:38:03.878+0000|188.140.1.33|Safari|About Alanis Morisse. About Mobutu Sese Se. About Eric Clapton, . About Jamie Foxx, ra. About Sister Gol.|105|2199023255593|93||103079220591
103079220595|2012-03-20T14:04:00.831+0000|31.221.110.198|Firefox|ok|2|94|107||103079220594
103079220596|2012-03-20T08:36:42.992+0000|91.148.56.108|Firefox|thx|3|12094627905550|42||103079220591
103079220597|2012-03-20T09:23:55.482+0000|112.135.70.106|Firefox|cool|4|12094627905550|100||103079220591
103079220598|2012-03-20T18:32:49.845+0000|200.9.165.216|Chrome|good|4|9895604650036|5|103079220543|
103079220599|2012-03-20T08:56:37.464+0000|83.143.123.238|Firefox|About Mobutu S. About Abraham . About Martin L. About B.B. Kin. About Kris Kri. Abou.|85|12094627905550|10||103079220591
103079220600|2012-03-20T07:39:20.297+0000|41.188.59.156|Chrome|thx|3|10995116277826|84|103079220543|
103079220601|2012-03-20T08:38:14.794+0000|1.186.38.210|Firefox|About Mobutu Sese Se. About Gordon Brown, . About Alice Cooper, . About Come Aroun.|83|5497558138885|0||103079220594
103079220602|2012-03-20T08:56:25.159+0000|200.9.166.114|Internet Explorer|right|5|10995116277764|5||103079220594
103079220603|2012-03-20T20:57:21.792+0000|190.9.250.220|Firefox|no way!|7|5497558138908|70||103079220601
103079220604|2012-03-21T06:21:17.841+0000|31.47.246.215|Safari|About Char. About Lewi. About Lady. About Éamo. About Anti. About Sher. About Im.|81|2199023255593|50|103079220544|
103079220605|2012-03-20T20:22:26.625+0000|212.120.15.40|Firefox|About Ar. About Pi. About Fr. About Mo. About Ch. About Ri. About Jo. About We. .|81|5497558138885|38|103079220544|
103079220606|2012-03-21T07:43:00.892+0000|200.0.65.204|Safari|LOL|3|2199023255593|108||103079220605
103079220607|2012-03-21T14:22:13.431+0000|121.101.182.40|Chrome|About Con. About Cha. About Lad. About Nel. About She. About Imm. About Kin. About N.|85|3298534883405|27||103079220604
103079220608|2012-03-21T13:03:20.397+0000|31.186.56.142|Firefox|great|5|7696581394474|56|103079220544|
103079220609|2012-03-22T06:43:18.349+0000|196.201.3.176|Firefox|fine|4|12094627905550|74||103079220607
103079220610|2012-03-21T13:49:22.558+0000|200.0.61.235|Firefox|great|5|5497558138885|49||103079220604
103079220611|2012-03-21T07:41:34.489+0000|200.55.165.186|Internet Explorer|LOL|3|3298534883365|71||103079220604
103079220612|2012-03-21T21:17:33.986+0000|87.197.55.186|Chrome|thanks|6|9895604650036|42||103079220607
103079220613|2012-03-20T20:24:06.097+0000|46.232.233.106|Internet Explorer|LOL|3|3298534883350|106||103079220605
103079220614|2012-03-21T07:22:39.197+0000|41.86.30.75|Firefox|maybe|5|5497558138908|21||103079220605
103079220615|2012-03-21T07:51:00.978+0000|82.114.188.157|Internet Explorer|About F. About M. About R. About J. About É. About A. About W. About C. Abou.|77|2199023255625|109||103079220605
103079220616|2012-03-22T07:35:05.932+0000|69.63.69.1|Chrome|About Hai. About Cha. About Tom. About T-P. About Aar. About Nel. About Boo. About Nin..|88|2199023255628|44||103079220607
103079220617|2012-03-22T07:35:16.242+0000|41.211.36.228|Chrome|About M. About T. About T. About N. About B. About B. About B. About 8. About N..|81|2199023255628|44||103079220616
103079220618|2012-03-19T19:03:55.835+0000|46.22.236.97|Internet Explorer|ok|2|10995116277764|4|103079220546|
103079220619|2012-03-19T18:32:49.276+0000|85.135.157.5|Firefox|About Mob. About Ben. About Bey. About Con. About Lor. About Tay. About Th.|75|7696581394461|42|103079220546|
103079220620|2012-03-19T19:16:52.609+0000|200.12.156.88|Chrome|roflol|6|7696581394434|47|103079220546|
103079220621|2012-03-19T18:46:57.988+0000|49.50.241.151|Firefox|cool|4|7696581394474|29|103079220546|
103079220622|2012-03-19T18:52:00.389+0000|87.237.104.152|Firefox|great|5|5497558138908|95|103079220546|
103079220623|2012-03-20T03:58:30.710+0000|24.51.196.86|Internet Explorer|About H. G. We. About Beyoncé . About Alice Co. About Merle Ha. About Condolee. Abou.|85|10995116277764|57|103079220546|
103079220624|2012-03-20T03:29:02.109+0000|41.188.126.85|Internet Explorer|About Mobutu . About Donovan. About Noam Ch. About Weird A. About Lorenz . About Johnny . Ab.|93|3298534883350|25||103079220619
103079220625|2012-03-20T15:32:52.890+0000|190.11.231.225|Safari|About Beyonc. About Condol. About Ralph . About Johnny. About So Ama. Abou.|75|7696581394479|15||103079220623
103079220626|2012-03-19T19:07:20.845+0000|196.27.95.135|Chrome|yes|3|3298534883405|26|103079220546|
103079220627|2012-03-20T00:17:03.384+0000|81.12.46.86|Firefox|ok|2|12094627905550|80||103079220619
103079220628|2012-03-20T20:36:42.977+0000|61.4.79.77|Safari|cool|4|2199023255593|65||103079220625
103079220629|2012-03-20T08:29:45.942+0000|79.170.189.200|Internet Explorer|cool|4|10995116277764|46|103079220546|
103079220630|2012-03-20T04:00:27.321+0000|200.31.187.206|Internet Explorer|cool|4|8796093022253|12||103079220623
103079220631|2012-03-20T03:41:00.443+0000|31.200.146.59|Safari|About Nelly Furtad. About Johann Sebas. About Donovan, Oly. About Noam Chomsky. About Weird Al Yan. About Lorenz Hart,. About Henry James,. About Johnny Depp,. About Hang.|171|7696581394479|37||103079220624
103079220632|2012-03-20T10:24:49.111+0000|115.167.75.13|Safari|ok|2|7696581394479|54||103079220624
103079220633|2012-03-20T13:31:38.446+0000|195.226.210.79|Firefox|duh|3|5497558138885|86||103079220624
103079220634|2012-03-20T19:41:14.328+0000|31.24.218.24|Chrome|good|4|7696581394434|107||103079220623
103079220635|2012-03-20T16:53:11.830+0000|77.87.29.202|Safari|fine|4|7696581394479|37|103079220546|
103079220636|2012-03-20T18:02:53.421+0000|4.176.80.209|Chrome|About Jeff Beck, in the . About Weird Al Yankovic,. About Benjamin Harrison,. About Mel Tormé, The Vel. About Our Favourite Shop. About Shoulder Lean, Uni. About Hangin.|169|10995116277826|57||103079220631
103079220637|2012-03-20T14:34:49.885+0000|168.101.81.133|Chrome|About Cliff Richard, R. About Eric Clapton, bl. About Richard Rodgers,. About Weird Al Yankovi. About Back in Black, t. About Johnny Depp, in . About Ghet.|155|3298534883405|61||103079220624
103079220638|2012-03-20T11:33:34.686+0000|31.25.26.92|Firefox|good|4|7696581394461|56|103079220547|
103079220639|2012-03-20T10:10:03.817+0000|109.75.52.131|Firefox|About Mobu. About Fran. About Phil. About Mick. About Beau. About Too . About Poor. Abo.|88|5497558138885|46|103079220547|
103079220640|2012-03-20T12:02:25.266+0000|31.210.28.103|Firefox|thx|3|5497558138885|107||103079220639
103079220641|2012-03-20T10:16:40.470+0000|111.223.245.38|Internet Explorer|ok|2|3298534883350|59||103079220639
103079220642|2012-03-20T08:23:08.494+0000|200.10.131.250|Chrome|maybe|5|2199023255628|91|103079220547|
103079220643|2012-03-20T10:10:21.758+0000|80.242.120.134|Internet Explorer|About Adol. About Geor. About Stan. About Cynd. About Mick. About Poor. Abou.|77|8796093022253|6||103079220639
103079220644|2012-03-20T22:51:35.928+0000|190.124.163.234|Chrome|right|5|10995116277826|15|103079220547|
103079220645|2012-03-20T22:13:13.259+0000|84.43.200.71|Chrome|right|5|2199023255628|7||103079220643
103079220646|2012-03-20T10:14:05.533+0000|41.74.72.190|Firefox|no way!|7|7696581394474|22||103079220643
103079220647|2012-03-20T19:20:51.516+0000|77.71.208.209|Internet Explorer|I see|5|8796093022253|24||103079220643
103079220648|2012-03-20T11:13:28.426+0000|77.57.60.136|Internet Explorer|About Mobutu S. About Jimmy Pa. About Alice Co. About Poor Lit. About Telekon,. About.|86|10995116277764|45||103079220639
103079220649|2012-03-21T06:57:23.019+0000|89.122.174.96|Safari|About Mobutu. About Elizab. About Lord B. About Ludacr. About Cruelt. About Discre. About Man-Ch. .|99|7696581394479|95|103079220547|
103079220650|2012-03-20T23:57:48.781+0000|79.171.81.8|Chrome|About Mobutu. About Jimmy . About Kate B. About Alice . About Billy . About Henry . A.|86|10995116277826|32||103079220648
103079220651|2012-03-21T00:46:53.752+0000|41.74.40.74|Internet Explorer|thx|3|8796093022253|8||103079220650
103079220652|2012-03-20T10:09:29.005+0000|95.156.23.236|Internet Explorer|I see|5|8796093022253|38|103079220547|
103079220653|2012-03-21T00:27:56.756+0000|190.107.5.228|Chrome|About Mobutu Sese Seko, of t. About Björk, In Nort. About Territory of New Guine. Abou.|87|9895604650036|71|103079220548|
103079220654|2012-03-21T01:00:48.521+0000|200.44.174.83|Internet Explorer|About Niccolò Machiavelli, . About Éamon de Valera, term. About Territory of New Gu.|84|12094627905580|108||103079220653
103079220655|2012-03-21T04:03:02.129+0000|62.181.110.80|Safari|ok|2|7696581394479|101||103079220654
103079220656|2012-03-21T02:30:24.602+0000|77.242.79.166|Firefox|no way!|7|7696581394474|3||103079220654
103079220657|2012-03-21T14:48:42.834+0000|41.191.106.131|Internet Explorer|About Stanley Kubrick, Ors. About George Lucas, screen. About Éamon de Valera,.|79|8796093022253|21||103079220654
103079220658|2012-03-21T17:17:53.631+0000|62.61.100.116|Safari|thanks|6|7696581394479|14||103079220654
103079220659|2012-03-20T11:53:38.762+0000|27.107.107.107|Internet Explorer|LOL|3|10995116277764|0|103079220549|
103079220660|2012-03-20T04:54:08.858+0000|190.108.156.178|Internet Explorer|LOL|3|8796093022253|69|103079220549|
103079220661|2012-03-20T10:51:57.251+0000|193.17.215.93|Chrome|good|4|7696581394434|68|103079220549|
103079220662|2012-03-20T04:46:57.779+0000|204.126.128.88|Firefox|About C. S. Lewis, nonfic. About B.B. King, King int. About T.I., co-chie. .|76|12094627905550|11|103079220549|
103079220663|2012-03-20T04:55:30.041+0000|202.62.99.57|Internet Explorer|roflol|6|2199023255625|19||103079220662
103079220664|2012-03-20T06:55:45.074+0000|188.94.155.194|Internet Explorer|good|4|8796093022253|82||103079220662
103079220665|2012-03-20T20:49:29.784+0000|82.146.3.143|Internet Explorer|About C. S. Lewis, were clo. About Weird Al Yankovic, Fe. About Bette Midler, and.|82|2199023255625|7|103079220549|
103079220666|2012-03-21T05:21:35.185+0000|85.234.175.250|Chrome|maybe|5|10995116277826|20||103079220665
103079220667|2012-03-21T00:53:29.250+0000|212.158.185.211|Safari|I see|5|2199023255593|38|103079220549|
103079220668|2012-03-20T05:21:52.507+0000|217.8.47.85|Internet Explorer|great|5|10995116277764|46||103079220662
103079220669|2012-03-20T14:33:50.445+0000|200.26.166.168|Chrome|right|5|3298534883405|108|103079220549|
103079220670|2012-03-20T05:05:13.242+0000|41.86.23.108|Internet Explorer|maybe|5|3298534883365|21||103079220662
103079220671|2012-03-20T07:50:23.348+0000|103.1.41.126|Firefox|LOL|3|7696581394461|16||103079220662
103079220672|2012-03-20T05:29:05.830+0000|31.209.185.229|Internet Explorer|About Mobutu Se. About Nicolaus . About J. R. R. . About Robert Bu. About Falli.|80|12094627905580|50|103079220549|
103079220673|2012-03-20T05:30:24.549+0000|31.135.123.41|Firefox|About Mobu. About Nico. About J. R. About Char. About Robe. About Weir. About Jimm.|83|5497558138908|106||103079220672
103079220674|2012-03-20T21:33:23.485+0000|41.87.148.81|Chrome|About Eminem, compila. About Weird Al Yankov. About Bette Midler, F. About Redneck Wom.|87|10995116277826|87||103079220665
103079220675|2012-03-20T06:22:52.610+0000|87.110.35.222|Firefox|thanks|6|94|20|103079220549|
103079220676|2012-03-20T19:08:45.378+0000|77.72.104.122|Internet Explorer|duh|3|10995116277764|99|103079220550|
103079220677|2012-03-20T06:58:52.861+0000|89.31.231.109|Chrome|About Oprah Winfrey, and ent. About Ira Gershwin, Kern, Ku. About France, Francesco A.|86|3298534883405|93|103079220550|
103079220678|2012-03-20T02:50:00.133+0000|189.81.240.28|Chrome|yes|3|7696581394434|49|103079220550|
103079220679|2012-03-20T14:11:36.676+0000|31.22.5.163|Internet Explorer|LOL|3|8796093022253|107||103079220677
103079220680|2012-03-20T14:27:04.544+0000|46.254.156.0|Firefox|About Gustav Mahl. About Barack Obam. About Oprah Winfr. About Ira Gershwi. About France.|89|7696581394474|81||103079220677
103079220681|2012-03-20T14:27:29.163+0000|180.222.138.249|Firefox|thanks|6|5497558138885|59||103079220680
103079220682|2012-03-20T14:29:54.781+0000|91.220.95.137|Safari|LOL|3|2199023255593|38||103079220680
103079220683|2012-03-20T22:42:51.405+0000|204.79.231.53|Internet Explorer|About Pope Leo XIII, Cat. About Ira Gershwin, play. About Reba McEntire, T.|75|12094627905580|107||103079220677
103079220684|2012-03-20T17:36:16.238+0000|109.74.65.87|Chrome|great|5|2199023255628|46||103079220677
103079220685|2012-03-20T14:49:04.628+0000|199.103.93.226|Chrome|right|5|2199023255628|50||103079220680
103079220686|2012-03-21T12:58:58.363+0000|41.205.35.90|Firefox|thx|3|5497558138885|2||103079220683
103079220687|2012-03-20T22:47:00.532+0000|204.79.149.237|Chrome|I see|5|7696581394434|50||103079220683
103079220688|2012-03-20T23:39:09.670+0000|62.73.21.202|Safari|maybe|5|7696581394479|77||103079220680
103079220689|2012-03-21T07:15:14.389+0000|175.111.8.147|Internet Explorer|About Gusta. About Barac. About Louis. About Ira G. About Sammy. About Franc. .|79|3298534883365|54||103079220680
103079220690|2012-03-20T14:47:42.191+0000|91.217.127.94|Firefox|maybe|5|94|43||103079220680
103079220691|2012-03-20T19:28:23.769+0000|78.98.18.248|Chrome|About Mobutu . About Richard. About Ian Fle. About 50 Cent. About Tim Bur. Abo.|79|2199023255628|42|103079220551|
103079220692|2012-03-20T19:44:27.119+0000|41.86.122.19|Firefox|About Akbar. About Vladimir N. About Elizabeth . About Stevie Won. About 50 Cent, D.|84|5497558138908|97|103079220552|
103079220693|2012-03-20T20:08:21.178+0000|41.223.189.40|Chrome|About Akbar, industries, . About Elizabeth II, secon. About Stevie Wonder, King. About Al Gore, on August . About 50 Cent, also ranke. About Paraguay, of the co. About Hi-Lili, H.|179|9895604650036|73||103079220692
103079220694|2012-03-20T04:07:48.056+0000|200.48.184.231|Firefox|LOL|3|12094627905550|91|103079220553|
103079220695|2012-03-19T20:23:38.302+0000|182.50.191.114|Internet Explorer|About Gustav Mahler, onl. About Friedrich Engels, . About Kingdom of Saxon.|75|8796093022253|59|103079220553|
103079220696|2012-03-19T20:51:11.895+0000|41.83.14.68|Firefox|no|2|7696581394474|96||103079220695
103079220697|2012-03-20T04:16:32.044+0000|103.22.135.119|Internet Explorer|About Sigmund Freud, and Friedrich Nietzsche. About Gustav Mahler, in 1910. Some of Mahler. About Bette Midler, Awards, and won three .|135|3298534883365|51||103079220695
103079220698|2012-03-20T23:15:24.745+0000|31.169.100.147|Internet Explorer|ok|2|2199023255625|107||103079220697
103079220699|2012-03-19T20:24:03.188+0000|200.13.146.220|Internet Explorer|About Friedrich Engels, Cl. About Mexico, urban standa. About Kingdom of Hungar.|80|12094627905580|71||103079220695
103079220700|2012-03-20T05:55:41.752+0000|190.9.57.48|Firefox|fine|4|5497558138885|69|103079220553|
103079220701|2012-03-20T02:09:03.909+0000|27.111.11.216|Chrome|About Thomas Aquinas, and Co. About Mexico, metres (7,350 . About Portuguese Empire, .|86|2199023255628|67||103079220699
103079220702|2012-03-20T05:27:25.258+0000|27.34.164.12|Firefox|good|4|12094627905550|52||103079220697
103079220703|2012-03-20T02:14:33.609+0000|27.34.134.189|Safari|no way!|7|2199023255593|52||103079220701
103079220704|2012-03-19T23:15:05.969+0000|119.252.224.207|Internet Explorer|About Michael Caine, 2000, Caine was . About Ronald Reagan, a rousing speec.|76|12094627905580|35||103079220699
103079220705|2012-03-20T15:15:10.968+0000|41.86.27.233|Safari|maybe|5|7696581394479|21||103079220701
103079220706|2012-03-21T01:53:28.218+0000|91.216.172.231|Firefox|I see|5|5497558138885|43|103079220554|
103079220707|2012-03-20T21:41:06.009+0000|189.111.29.21|Safari|no|2|2199023255593|49|103079220554|
103079220708|2012-03-20T18:07:13.123+0000|41.191.252.10|Internet Explorer|great|5|10995116277826|60|103079220554|
103079220709|2012-03-20T20:20:35.337+0000|81.90.159.175|Internet Explorer|great|5|10995116277764|80|103079220554|
103079220710|2012-03-20T12:02:52.798+0000|78.154.5.45|Internet Explorer|About Mobutu Ses. About Pope John . About Robbie Wil. About Count Basi. About Bertra.|85|8796093022253|7|103079220554|
103079220711|2012-03-20T12:00:56.103+0000|87.226.81.1|Firefox|great|5|7696581394474|20|103079220554|
103079220712|2012-03-21T06:39:16.690+0000|41.222.237.228|Safari|thx|3|7696581394479|2||103079220710
103079220713|2012-03-21T00:47:38.670+0000|31.210.237.188|Chrome|maybe|5|9895604650036|107||103079220710
103079220714|2012-03-20T13:51:29.951+0000|31.132.254.66|Chrome|no|2|3298534883405|95|103079220554|
103079220715|2012-03-20T12:10:14.987+0000|24.122.89.34|Internet Explorer|right|5|10995116277764|66||103079220710
103079220716|2012-03-20T11:04:00.226+0000|125.213.192.167|Internet Explorer|great|5|3298534883365|59|103079220554|
103079220717|2012-03-20T20:43:19.678+0000|80.74.52.128|Chrome|About Mobutu Ses. About Pope John . About Mary I of . About Hold Me, T. About German.|85|9895604650036|95||103079220710
103079220718|2012-03-20T21:58:58.464+0000|89.204.226.16|Safari|ok|2|7696581394479|37||103079220710
103079220719|2012-03-21T02:47:02.687+0000|46.34.88.24|Chrome|About Central Powers. About German New Gui. About Congo Free Sta. About Grand Duchy.|84|7696581394434|99||103079220717
103079220720|2012-03-20T10:20:08.765+0000|2.131.83.225|Firefox|no|2|5497558138885|10|103079220554|
103079220721|2012-03-20T23:48:31.338+0000|41.78.119.65|Firefox|About Nelly, international . About Romania, of Romania. . About Young Forever, Aug.|83|94|90|103079220554|
103079220722|2012-03-20T18:09:16.765+0000|196.223.21.19|Safari|cool|4|7696581394479|83|103079220554|
103079220723|2012-03-20T13:22:20.412+0000|41.191.81.222|Internet Explorer|right|5|2199023255625|74|103079220554|
103079220724|2012-03-20T05:13:15.386+0000|186.0.153.105|Chrome|duh|3|9895604650036|61|103079220555|
